add-yield-none,12,100,2400, 484356,201,253
add-yield-none,2,1000,4000, 1125373,281,-43
add-yield-none,4,1000,8000, 1173056,146,51
add-yield-none,8,1000,16000, 1385702,86,-145
add-yield-none,12,1000,24000, 1810177,75,358
add-yield-none,2,10000,40000, 8645474,216,-10
add-yield-none,4,10000,80000, 10598672,132,126
add-yield-none,8,10000,160000, 11903157,74,111
add-yield-none,12,10000,240000, 18984654,79,117
add-yield-none,2,100000,400000, 86997170,217,-620
add-yield-none,4,100000,800000, -897943046,-1122,110
add-yield-none,8,100000,1600000, 119912506,74,-17479
add-yield-none,12,100000,2400000, 159466529,66,-18821
add-none,1,100,200, 97374,486,0
add-none,1,1000,2000, 106092,53,0
add-none,1,10000,20000, 255183,12,0
add-none,1,100000,200000, 1756762,8,0
add-none,1,1000000,2000000, 16736573,8,0
add-none,2,100,400, 108200,270,0
add-none,2,1000,4000, 133495,33,-169
add-none,2,10000,40000, 630097,15,-7006
add-none,2,100000,400000, 6341553,15,-68697
add-none,2,1000000,4000000, 57621079,14,-641792
add-none,4,100,800, 152627,190,0
add-none,4,1000,8000, 211936,26,-211
add-none,4,10000,80000, 1363736,17,-10234
add-none,4,100000,800000, 13019481,16,-68439
add-none,4,1000000,8000000, 135410710,16,-238549
add-yield-none,1,100,200, 157829,789,0
add-yield-none,1,1000,2000, 559144,279,0
add-yield-none,1,10000,20000, 4717831,235,0
add-yield-none,1,100000,200000, 46499317,232,0
add-yield-none,1,1000000,2000000, -520536192,-260,0
add-yield-none,2,100,400, 196794,491,36
add-yield-none,2,1000,4000, 952821,238,35
add-yield-none,2,10000,40000, 8623312,215,-50
add-yield-none,2,100000,400000, 72407212,181,-71
add-yield-none,2,1000000,4000000, 571925021,142,-39454
add-yield-none,4,100,800, 203054,253,66
add-yield-none,4,1000,8000, 976643,122,36
add-yield-none,4,10000,80000, 9783215,122,-1595
add-yield-none,4,100000,800000, 99728530,124,32
add-yield-none,4,1000000,8000000, -257817069,-32,-284748
add-yield-m,2,10000,40000, 21379721,534,0
add-yield-m,4,10000,80000, 63245626,790,0
add-yield-m,8,10000,160000, 161498448,1009,0
add-yield-m,12,10000,240000, -649309741,-2705,0
add-yield-c,2,10000,40000, 2276622,56,0
add-yield-c,4,10000,80000, 10081121,126,0
add-yield-c,8,10000,160000, 18818656,117,0
add-yield-c,12,10000,240000, 21067301,87,0
add-yield-s,2,10000,40000, 1876195,46,0
add-yield-s,4,10000,80000, 3462431,43,0
add-yield-s,8,1000,16000, 822278,51,0
add-yield-s,12,1000,24000, 1101801,45,0
add-m,1,10000,20000, 714257,35,0
add-m,2,10000,40000, 7714461,192,0
add-m,4,10000,80000, 13103537,163,0
add-m,8,10000,160000, 32902435,205,0
add-m,12,10000,240000, 49026099,204,0
add-c,1,10000,20000, 455215,22,0
add-c,2,10000,40000, 2549094,63,0
add-c,4,10000,80000, 9129075,114,0
add-c,8,10000,160000, 16043381,100,0
add-c,12,10000,240000, 25189978,104,0
add-s,1,10000,20000, 581610,29,0
add-s,2,10000,40000, 2028844,50,0
add-s,4,10000,80000, 4196769,52,0
add-s,8,10000,160000, 7776041,48,0
add-s,12,10000,240000, 10237918,42,0
add-none,2,100,400, 132994,332,0
add-none,2,1000,4000, 150830,37,-125
add-none,2,10000,40000, 691027,17,-1852
add-none,2,100000,400000, 6955180,17,-30951
add-none,4,100,800, 163647,204,0
add-none,4,1000,8000, 420056,52,196
add-none,4,10000,80000, 1489599,18,-5644
add-none,4,100000,800000, 13549662,16,-87197
add-none,8,100,1600, 349743,218,0
add-none,8,1000,16000, 320796,20,-129
add-none,8,10000,160000, 2860852,17,-8591
add-none,8,100000,1600000, 29957086,18,-41476
add-none,12,100,2400, 438204,182,0
add-none,12,1000,24000, 476950,19,139
add-none,12,10000,240000, 4463390,18,-5790
add-none,12,100000,2400000, 43431163,18,-80206
add-yield-none,2,10,40, 112250,2806,0
add-yield-none,4,10,80, 161153,2014,0
add-yield-none,8,10,160, 262493,1640,0
add-yield-none,12,10,240, 342090,1425,0
